Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Gender_M,Reached.on.Time_Y.N
3,2,165,3,2,47,1639,0,0,1,0,0,0,1,1
4,3,263,4,2,23,2960,0,1,0,0,0,1,1,1
2,3,263,3,2,10,4779,0,0,0,1,0,0,0,0
5,2,142,2,1,55,1758,0,0,0,1,1,0,0,1
3,4,202,3,2,5,5169,0,0,0,1,1,0,1,0
3,5,147,4,3,10,5164,0,0,0,1,0,1,1,1
5,1,179,2,3,8,5301,0,0,1,0,0,0,1,1
2,3,142,3,1,46,1694,0,0,0,0,1,0,0,1
4,4,258,3,2,4,4578,0,1,0,0,0,0,1,0
4,5,160,3,1,33,1837,1,0,0,0,0,0,1,1
4,5,187,2,1,6,4316,0,0,0,1,0,0,1,1
5,1,181,3,1,3,5118,0,0,0,1,0,1,0,0
4,3,154,3,2,4,4867,0,0,0,1,0,1,0,1
6,4,270,4,1,10,1199,0,0,1,0,0,1,0,1
4,1,179,3,1,63,1215,0,0,0,1,0,0,1,1
3,3,262,4,1,5,4782,0,0,1,0,0,1,1,0
4,2,216,3,1,10,4636,0,0,0,0,0,1,1,0
3,3,134,4,2,7,5370,0,0,0,1,0,1,1,1
3,2,262,4,1,1,4745,1,0,0,0,0,1,1,1
5,4,196,2,2,2,5515,0,0,1,0,0,1,1,0
3,5,245,4,2,4,2769,0,0,0,1,0,0,1,1
6,5,248,4,1,10,1005,0,1,0,0,0,1,0,0
4,1,195,3,1,43,2849,0,1,0,0,0,1,1,1
6,3,266,4,2,8,1547,0,0,0,0,0,0,0,0
5,4,140,4,1,3,4018,0,0,1,0,0,1,1,0
4,3,154,10,3,7,5317,0,0,0,1,0,1,1,0
3,3,214,2,1,21,3342,0,1,0,0,0,1,1,1
3,1,224,2,1,9,4007,0,0,0,1,0,0,1,1
3,4,148,5,2,50,1540,0,0,0,1,0,1,0,1
5,4,228,6,2,5,4974,1,0,0,0,0,1,1,1
3,3,176,3,1,1,5168,0,1,0,0,0,1,0,0
7,3,267,4,2,10,1548,0,0,0,0,0,1,0,0
5,3,233,5,2,3,1398,0,0,0,1,0,1,0,0
4,1,195,2,1,3,4165,0,0,0,0,0,0,0,0
4,5,233,4,1,6,1495,0,0,0,1,0,1,0,0
4,4,147,3,2,9,4534,0,1,0,0,0,0,1,1
4,5,139,3,1,3,5824,0,0,0,0,0,1,0,1
3,4,225,4,1,8,5209,0,0,0,0,0,1,0,0
3,4,261,4,2,7,5731,1,0,0,0,0,1,0,0
6,1,123,5,2,5,5323,0,1,0,0,0,1,1,1
5,3,199,4,2,8,5362,0,0,0,0,0,1,0,0
4,2,218,3,1,2,4949,0,0,0,1,0,1,0,0
3,2,231,3,1,56,2714,0,0,0,1,1,0,0,1
3,4,204,3,1,49,3225,0,0,1,0,1,0,0,1
6,1,247,4,1,4,1623,0,0,0,0,0,1,0,1
3,5,276,5,1,10,5302,0,1,0,0,0,1,0,1
3,2,199,4,1,47,2208,1,0,0,0,0,1,0,1
2,5,125,4,1,5,5866,0,0,0,1,0,0,1,0
3,1,188,2,1,14,2074,0,0,0,1,0,1,0,1
3,4,255,4,1,12,2266,1,0,0,0,0,1,0,1
3,5,98,3,2,48,1635,0,0,0,0,0,0,0,1
3,1,252,4,3,4,4303,0,0,0,1,0,1,1,0
4,5,275,5,1,6,4450,1,0,0,0,0,1,0,0
4,1,157,5,1,10,4871,0,0,0,0,0,0,1,0
4,2,220,3,1,9,5896,0,1,0,0,0,1,0,0
3,3,185,4,1,6,4015,1,0,0,0,0,1,0,0
4,1,223,3,2,4,4972,0,0,0,1,0,0,0,1
4,4,186,2,1,1,4519,0,0,1,0,1,0,0,0
5,3,268,5,2,10,1660,0,0,0,1,1,0,0,0
4,5,111,4,2,7,5988,0,0,0,1,0,1,1,1
6,4,243,6,1,8,5218,0,0,1,0,0,1,1,0
6,3,219,4,2,6,4885,0,0,1,0,0,1,1,1
6,5,275,4,1,8,1553,0,0,0,1,0,1,1,1
3,2,234,2,2,8,4012,1,0,0,0,0,1,1,1
3,4,145,8,1,15,1429,0,0,0,1,0,1,0,1
4,4,208,2,2,6,4983,0,1,0,0,0,1,0,1
7,4,296,4,1,10,1033,0,0,1,0,0,0,0,0
3,1,102,4,2,4,5936,0,0,0,1,0,1,0,1
3,2,192,3,1,19,3183,1,0,0,0,0,1,0,1
3,5,150,2,2,10,5187,0,0,0,1,0,1,1,0
5,4,167,7,2,23,1691,0,1,0,0,0,0,0,1
2,4,173,2,1,1,4721,0,0,1,0,0,1,1,0
4,3,246,3,1,5,5118,0,0,1,0,0,1,0,0
4,2,243,5,2,4,1633,0,0,0,0,0,1,0,1
3,2,164,3,2,29,1187,1,0,0,0,0,0,0,1
4,1,231,5,2,6,1231,0,0,1,0,0,1,1,0
3,4,255,4,1,10,4107,0,0,0,0,0,0,1,0
4,4,260,2,2,6,4474,0,0,1,0,0,1,1,0
6,2,245,4,1,9,1594,1,0,0,0,0,1,0,0
5,1,232,5,1,4,1776,0,0,0,1,0,1,1,0
5,3,156,4,1,9,4098,0,1,0,0,0,1,0,0
5,1,271,5,1,5,1869,0,0,0,1,0,1,0,1
3,5,244,3,1,3,4652,0,0,0,1,1,0,1,1
5,5,155,3,2,6,4109,0,0,0,1,0,1,0,1
5,1,259,6,1,2,1876,0,0,0,1,0,1,0,0
3,3,136,2,2,10,5749,0,1,0,0,0,0,1,0
4,4,265,3,2,47,3307,0,0,0,1,0,1,0,1
5,3,160,3,1,10,4416,0,0,0,1,1,0,0,1
4,5,145,2,1,2,4686,0,0,0,0,0,1,0,1
6,1,215,5,2,5,4362,0,1,0,0,0,1,0,0
4,2,270,5,2,9,1167,0,0,0,0,0,1,1,0
3,2,196,5,2,6,5692,0,0,0,0,0,1,0,0
3,4,187,2,2,54,3290,0,0,0,1,0,1,1,1
3,3,193,2,1,60,2581,0,0,0,0,0,1,0,1
6,5,130,6,1,60,1971,0,0,0,1,1,0,0,1
3,5,156,2,1,43,1301,0,0,0,1,0,1,0,1
4,2,246,2,1,2,4497,0,0,0,1,0,1,1,1
4,1,245,5,2,8,1923,1,0,0,0,0,0,0,0
5,1,183,6,2,2,5082,1,0,0,0,0,0,0,0
3,2,238,2,1,19,2196,0,0,0,1,0,1,1,1
5,5,267,5,1,1,1352,0,0,0,1,0,1,0,1
5,3,267,5,1,1,1505,0,0,0,1,0,1,0,0
4,2,218,2,3,1,2990,0,1,0,0,0,1,1,1
5,2,253,2,2,9,5530,1,0,0,0,1,0,0,0
4,1,263,3,3,5,4782,0,1,0,0,0,1,1,0
5,5,222,6,1,3,1861,0,1,0,0,0,1,0,0
3,1,273,6,1,1,1293,0,0,0,0,0,1,1,0
2,1,149,4,2,7,5434,0,0,0,1,0,1,0,0
4,1,140,3,2,9,1431,0,0,0,1,1,0,1,1
4,1,233,6,2,2,5406,1,0,0,0,0,1,0,0
5,3,250,4,2,4,1111,0,0,1,0,0,1,0,1
2,5,116,3,1,1,4091,0,0,0,1,0,1,0,1
4,5,226,2,3,2,5881,1,0,0,0,0,1,1,1
3,2,219,3,2,1,4918,0,0,1,0,0,1,1,1
3,5,146,3,2,7,4126,0,0,0,1,0,1,0,0
3,2,261,8,1,3,5171,0,0,0,0,0,1,0,0
5,5,163,3,1,54,1536,0,0,0,1,0,1,1,1
4,2,194,8,2,10,5995,0,0,0,1,0,1,1,0
2,2,148,3,3,35,1349,1,0,0,0,1,0,0,1
5,1,201,2,2,54,2158,0,0,0,1,0,1,0,1
3,2,148,2,1,1,4133,0,0,0,0,0,1,0,1
3,1,169,3,3,24,1740,0,0,0,0,1,0,1,1
5,1,158,3,1,9,1483,0,0,1,0,1,0,1,1
5,4,223,3,1,8,4310,0,1,0,0,0,1,1,1
5,2,224,3,3,4,4271,0,0,0,1,0,1,1,0
4,1,209,4,2,1,5057,0,0,0,1,0,1,0,0
3,2,228,2,2,2,5640,0,0,0,1,0,1,1,0
6,1,275,4,1,7,1767,0,0,0,0,0,1,1,0
2,1,139,3,1,39,1582,0,0,1,0,0,1,0,1
5,5,98,2,2,2,4125,0,0,0,0,0,1,1,1
5,5,172,2,1,5,5791,0,1,0,0,0,1,1,0
5,1,170,3,2,48,1299,0,0,0,1,0,0,0,1
4,2,252,4,1,1,4705,0,0,0,1,0,1,1,1
3,5,142,2,1,6,5974,1,0,0,0,0,1,1,1
5,1,241,3,1,7,5134,0,0,0,0,0,1,0,1
5,1,268,3,2,5,5663,0,0,0,1,1,0,0,0
7,5,278,4,1,5,1572,0,0,0,1,0,0,0,1
7,3,308,5,2,10,1152,0,0,0,1,0,1,1,1
4,3,163,3,1,52,1891,0,0,0,1,0,1,1,1
4,1,133,3,1,57,1379,0,0,0,1,1,0,1,1
5,5,219,2,2,4,4289,0,1,0,0,0,1,1,0
3,3,198,3,1,49,2446,1,0,0,0,0,1,1,1
3,4,172,10,3,9,4883,1,0,0,0,1,0,1,0
5,5,261,3,2,8,3257,0,0,1,0,1,0,0,1
3,4,254,2,3,41,3973,1,0,0,0,0,1,0,1
6,1,289,5,2,7,1223,0,1,0,0,0,1,1,0
4,4,147,4,1,8,5882,0,0,0,1,0,1,0,0
3,4,221,3,2,1,5391,1,0,0,0,1,0,0,0
4,5,261,3,3,2,4954,0,0,0,0,0,1,0,1
5,1,184,3,1,10,4674,0,0,1,0,0,1,0,1
3,5,109,2,3,2,5978,0,0,0,1,0,1,1,1
3,1,196,3,1,64,2911,0,0,0,1,0,1,0,1
3,5,133,4,1,10,4151,0,0,0,1,0,0,1,0
5,4,203,2,3,2,4190,0,0,0,0,0,1,0,1
6,4,248,4,1,6,1851,0,0,0,0,0,1,0,0
5,1,257,5,2,8,1128,0,1,0,0,1,0,0,1
2,1,241,3,2,5,5697,1,0,0,0,0,1,0,1
5,3,216,3,1,40,2146,0,0,0,1,0,1,0,1
6,4,283,4,1,8,1480,1,0,0,0,0,1,0,0
5,1,240,5,1,10,1373,0,0,0,1,0,1,1,1
3,2,244,3,2,10,4636,0,0,0,0,1,0,1,1
4,4,204,2,2,9,4462,0,0,0,1,0,1,0,0
4,1,177,3,2,6,5215,0,0,1,0,0,0,0,0
4,4,176,4,3,52,1096,1,0,0,0,0,1,0,1
6,5,213,4,2,3,5549,0,0,1,0,0,1,0,0
2,1,264,3,2,10,3409,0,0,0,1,0,1,1,1
4,5,197,2,1,3,4379,1,0,0,0,0,1,1,1
5,5,270,3,1,2,4351,0,1,0,0,0,1,1,1
5,1,227,2,1,15,3798,0,1,0,0,0,1,1,1
5,4,200,3,2,3,4225,0,0,1,0,1,0,1,0
6,3,247,4,2,3,1903,0,0,0,0,0,1,1,0
2,4,280,4,1,48,1463,0,0,1,0,0,1,1,1
4,3,211,4,2,40,3106,0,1,0,0,0,1,1,1
2,2,158,3,3,1,4149,1,0,0,0,1,0,0,0
3,1,206,3,2,5,5676,1,0,0,0,0,1,1,1
6,2,254,4,1,9,1626,1,0,0,0,0,1,0,0
4,5,182,3,2,2,4473,0,0,0,0,1,0,0,0
5,5,164,5,1,52,1644,0,0,0,1,0,1,1,1
5,2,174,3,1,10,5973,1,0,0,0,0,1,0,1
3,5,221,3,2,8,4523,0,0,0,0,1,0,0,0
5,1,253,5,1,31,3836,0,1,0,0,0,0,1,1
7,2,277,5,1,7,1260,0,0,0,1,0,1,0,1
3,2,170,3,1,9,4069,0,1,0,0,0,1,1,0
4,5,117,5,2,1,4378,0,0,1,0,0,1,0,0
4,3,226,2,1,32,2912,0,1,0,0,0,1,0,1
2,2,180,2,3,1,4407,0,0,0,0,0,1,1,0
4,3,104,4,2,3,4548,0,0,0,1,0,1,1,0
5,1,232,5,1,6,1427,0,0,1,0,0,1,1,0
5,5,171,2,3,8,4602,0,0,0,1,1,0,1,0
3,3,211,4,3,22,2942,0,0,1,0,0,1,0,1
6,2,257,4,1,4,1929,0,0,1,0,0,1,0,1
3,2,235,2,2,9,5116,0,0,0,1,1,0,0,0
4,4,176,2,2,1,5793,0,0,0,1,0,1,0,0
4,5,240,3,1,9,5794,0,0,0,0,0,1,0,1
6,4,147,3,1,4,4549,0,1,0,0,0,1,1,1
3,1,140,2,1,8,5253,1,0,0,0,0,1,0,1
3,5,156,3,2,44,1424,0,1,0,0,0,1,1,1
5,1,250,3,1,8,5845,0,1,0,0,0,1,1,0
4,4,169,3,2,5,5743,0,1,0,0,1,0,1,0
3,2,202,3,1,49,2881,0,0,0,1,0,1,1,1
3,1,200,2,2,10,5178,0,1,0,0,0,0,1,1
5,4,157,3,2,7,4199,0,0,1,0,0,0,0,1
7,3,286,4,1,3,1670,0,0,0,0,0,1,0,0
4,2,238,5,2,9,4618,1,0,0,0,1,0,1,0
4,1,132,3,1,63,1901,0,0,0,1,0,1,1,1
3,2,247,3,1,3,4338,0,0,0,0,0,0,1,0
5,2,151,6,2,12,1920,0,0,0,1,0,1,1,1
3,3,224,6,2,10,4221,0,0,1,0,0,1,1,0
5,3,187,3,1,2,5967,0,0,0,0,0,0,1,0
4,3,125,3,1,10,5883,0,0,0,1,0,1,0,0
4,3,261,4,2,9,5116,0,0,1,0,0,1,1,1
4,3,252,2,2,1,2336,0,1,0,0,0,1,1,1
4,3,135,2,3,24,1292,0,1,0,0,1,0,1,1
3,5,146,10,1,9,4128,0,0,0,1,0,1,1,0
3,2,272,3,2,40,3766,1,0,0,0,0,0,0,1
6,5,263,7,3,7,5216,0,0,1,0,0,1,1,1
5,3,169,4,1,4,5683,0,0,0,1,0,1,0,0
4,3,186,3,1,2,4437,0,0,0,1,0,1,1,1
3,3,179,3,2,12,1125,0,0,0,1,0,1,0,1
5,4,140,4,3,5,1130,0,0,0,1,1,0,0,1
5,3,252,5,1,2,1312,0,0,1,0,0,1,1,1
4,1,183,4,1,9,5157,0,0,1,0,0,0,1,0
4,2,150,3,1,48,1193,0,0,0,0,0,0,0,1
3,3,214,3,2,9,5856,1,0,0,0,0,1,0,0
4,5,263,3,2,3,4020,0,0,0,1,0,1,1,0
4,5,250,5,2,6,1662,0,0,0,1,0,0,1,0
4,4,213,3,1,1,4266,0,0,1,0,0,1,0,0
3,4,224,3,1,10,4806,0,0,0,1,0,0,0,1
3,5,198,3,2,1,3667,0,0,1,0,0,0,0,1
3,2,138,3,2,34,1159,1,0,0,0,0,1,0,1
2,5,243,3,3,7,4486,0,0,0,0,0,0,1,0
6,2,140,2,3,1,4053,0,1,0,0,1,0,1,0
6,4,256,4,2,9,1791,1,0,0,0,1,0,0,0
5,3,264,10,2,34,3441,0,0,1,0,0,1,0,1
3,1,184,3,2,49,2823,1,0,0,0,0,1,0,1
6,3,274,6,2,2,4281,1,0,0,0,0,1,0,0
3,5,245,4,3,26,2072,1,0,0,0,0,1,0,1
4,2,252,3,2,43,3273,0,0,0,0,0,1,0,1
4,3,223,3,2,7,5935,0,1,0,0,0,1,0,0
4,4,264,6,1,6,1758,0,0,0,0,0,1,0,0
3,3,157,3,1,6,5187,0,0,0,0,1,0,0,0
5,3,154,4,1,3,1066,0,1,0,0,0,0,0,1
4,1,273,6,2,1,1826,0,0,0,1,0,1,1,0
3,2,247,3,2,8,5194,0,1,0,0,0,1,1,0
4,5,219,2,2,21,3830,0,0,1,0,0,0,0,1
4,5,184,3,2,9,5594,0,0,0,1,0,1,0,0
5,5,207,2,3,8,5066,0,0,1,0,1,0,1,1
4,2,201,3,2,4,4613,0,0,0,0,0,1,0,0
4,1,191,3,1,2,5189,0,0,0,1,0,1,1,0
5,1,241,5,1,4,1348,0,1,0,0,0,1,1,1
5,2,143,3,2,12,1802,0,0,0,1,0,0,1,1
3,2,183,5,1,3,1336,1,0,0,0,0,0,1,1
7,2,279,4,2,1,1480,0,0,1,0,0,0,0,0
3,5,194,2,2,4,3496,0,0,0,1,0,1,1,1
5,1,255,3,3,6,4044,0,0,1,0,0,1,1,1
5,4,250,4,1,2,4183,1,0,0,0,0,1,1,0
3,4,226,3,2,22,3593,1,0,0,0,0,0,0,1
3,3,222,4,1,6,5284,0,0,0,1,0,1,0,1
3,2,158,3,3,59,1307,0,1,0,0,0,1,0,1
3,2,270,3,2,31,2377,0,0,0,1,0,1,1,1
3,3,257,3,1,64,3103,0,1,0,0,0,1,1,1
5,1,287,4,1,4,1579,0,1,0,0,0,0,0,0
3,4,205,8,2,5,4869,0,1,0,0,0,1,0,1
4,2,158,4,1,13,1785,0,1,0,0,0,1,0,1
3,4,172,6,2,1,4618,1,0,0,0,0,1,0,0
3,3,162,8,3,10,4842,0,0,0,1,0,1,0,0
6,2,106,5,1,9,4038,0,0,0,1,0,0,1,1
3,1,224,3,1,8,4908,0,0,1,0,0,1,1,0
5,4,164,3,1,9,5135,1,0,0,0,0,1,1,1
4,4,258,7,2,8,5069,0,0,1,0,1,0,1,0
4,1,148,3,1,30,1731,1,0,0,0,0,1,1,1
4,3,150,3,3,2,4383,0,1,0,0,0,0,0,0
5,3,199,3,1,3,4885,0,0,0,0,0,1,0,1
5,5,190,4,2,47,3644,0,0,0,1,0,0,0,1
4,5,239,3,1,6,5154,0,0,0,1,0,1,1,1
5,2,236,3,1,51,3402,0,0,0,0,0,1,0,1
3,4,148,3,1,1,4387,0,0,0,0,0,1,1,0
4,1,202,3,1,7,4788,0,0,0,0,0,1,1,0
3,3,162,7,2,42,1278,0,0,0,1,0,1,0,1
4,4,231,2,1,4,5825,0,0,1,0,1,0,0,0
3,3,140,3,2,51,1046,0,0,1,0,0,1,1,1
5,3,186,4,1,23,3981,0,0,0,1,0,1,1,1
4,1,242,2,1,2,5825,0,0,0,1,1,0,0,0
3,4,166,2,2,58,1319,0,0,0,0,0,1,0,1
4,4,135,3,1,4,4651,0,1,0,0,1,0,0,1
4,2,245,5,1,8,1122,0,0,0,1,0,0,1,1
3,5,157,3,1,7,5100,0,0,0,0,0,1,1,0
6,5,269,4,1,9,1826,0,0,0,1,0,0,1,0
4,2,172,2,1,23,1019,0,0,0,0,1,0,1,1
5,5,134,2,2,53,1088,0,1,0,0,0,1,1,1
4,1,152,7,1,5,5325,0,0,0,1,0,1,0,1
2,2,127,3,1,13,1128,0,1,0,0,1,0,1,1
3,3,188,4,2,3,3075,0,0,0,1,0,1,1,1
3,2,124,5,2,10,5348,0,0,0,0,1,0,1,0
3,3,238,4,2,57,3537,0,0,0,1,0,1,1,1
3,2,208,2,1,41,2036,0,0,0,1,0,1,1,1
3,1,171,2,2,7,4010,0,0,0,0,0,1,0,1
4,2,185,3,2,1,5338,0,0,0,0,0,1,1,0
3,3,258,3,2,7,4068,0,0,0,0,0,1,0,1
5,3,242,3,1,58,3411,0,0,1,0,0,1,1,1
6,1,235,6,2,3,5591,0,1,0,0,1,0,1,0
3,2,195,2,2,9,5779,0,0,0,1,0,1,1,1
4,2,272,2,1,21,3271,0,0,0,1,0,1,1,1
4,5,141,3,2,12,1672,1,0,0,0,0,1,1,1
4,2,168,2,3,9,5684,0,1,0,0,1,0,0,0
3,2,273,3,1,12,2154,0,0,1,0,0,1,0,1
5,5,132,3,1,2,5552,0,1,0,0,0,1,0,0
3,4,215,2,1,8,5683,0,0,0,0,0,0,0,0
6,4,266,4,1,3,1503,0,0,0,0,0,0,1,1
4,5,242,2,1,1,5682,1,0,0,0,0,1,0,1
4,2,164,3,2,15,1489,0,0,1,0,0,0,1,1
3,1,138,3,1,41,1914,1,0,0,0,0,1,0,1
3,4,211,3,3,1,5144,1,0,0,0,1,0,1,0
3,1,172,3,2,5,5696,1,0,0,0,0,1,1,1
3,4,221,3,1,10,4927,0,1,0,0,0,1,1,1
5,2,213,3,1,9,5526,0,0,1,0,0,1,1,0
5,3,202,3,3,41,3536,0,0,0,1,0,0,1,1
3,5,232,2,3,8,5146,0,0,0,1,1,0,0,0
5,4,176,3,2,10,5456,0,0,1,0,0,1,1,0
3,1,221,3,3,1,4948,0,1,0,0,0,1,1,0
3,4,206,4,2,2,4372,0,0,0,0,0,1,1,0
3,5,264,6,1,30,2751,1,0,0,0,1,0,1,1
2,1,274,10,3,1,5622,1,0,0,0,0,1,0,0
3,2,189,3,3,1,4997,0,0,0,1,0,1,1,1
3,2,262,3,2,2,5910,0,0,1,0,1,0,1,1
4,2,137,2,2,3,4622,0,0,0,1,0,1,1,1
4,1,260,2,2,2,4529,0,0,0,0,0,1,0,0
4,1,141,2,1,23,1689,0,1,0,0,0,1,0,1
4,2,166,4,1,63,1759,1,0,0,0,0,1,0,1
3,3,153,10,2,10,5772,0,0,0,1,0,1,1,0
5,2,130,4,2,1,1877,0,0,0,1,0,0,0,0
5,2,198,5,1,65,1994,0,1,0,0,0,1,1,1
6,5,212,2,1,5,4804,1,0,0,0,0,0,0,1
2,4,159,2,1,17,1686,0,0,0,1,0,1,0,1
3,1,212,3,2,10,5759,0,0,0,0,0,1,1,0
3,5,172,3,2,7,4929,0,0,1,0,1,0,0,0
4,5,228,2,1,63,3401,0,0,0,1,0,1,1,1
3,1,202,2,2,7,4598,0,0,0,1,0,1,1,0
4,3,185,10,3,1,4973,0,0,1,0,0,1,1,0
2,3,205,3,1,1,5137,0,0,0,1,0,1,1,0
5,5,139,4,2,61,1265,0,0,0,1,0,1,1,1
5,3,237,2,2,3,5113,0,0,1,0,0,1,1,0
4,2,197,3,1,4,5800,0,0,0,0,1,0,1,0
3,1,164,2,1,2,1304,0,0,0,1,0,1,1,1
3,1,199,3,3,3,5127,1,0,0,0,0,0,1,0
5,2,270,4,2,8,1631,0,0,0,1,0,1,1,1
3,5,171,2,2,1,4783,0,0,0,1,0,1,1,1
3,3,226,3,1,4,5048,0,0,0,1,0,1,1,0
3,3,175,2,2,2,4814,0,1,0,0,0,0,1,0
4,3,248,2,2,2,4701,0,0,0,1,0,1,1,1
4,5,251,2,2,8,5232,0,0,0,0,0,1,0,0
3,2,150,3,1,1,5825,0,0,0,0,0,1,1,0
6,3,295,5,1,4,1392,0,0,0,1,0,1,1,0
6,1,147,3,2,5,4012,1,0,0,0,0,1,0,0
5,5,162,2,2,6,5868,0,0,0,0,0,1,1,0
5,1,270,5,2,10,1397,0,0,0,1,0,1,1,0
2,5,180,6,2,7,4907,0,0,0,1,0,1,0,1
4,1,252,3,2,30,2669,0,0,1,0,0,1,0,1
3,3,179,8,3,3,5429,0,1,0,0,0,0,0,1
3,1,166,2,2,9,5853,1,0,0,0,1,0,0,1
5,2,244,2,2,4,4992,0,1,0,0,0,1,0,1
4,3,218,5,1,2,4823,0,0,0,1,0,1,1,1
7,1,281,4,1,9,1235,0,0,0,0,0,1,0,0
5,1,248,5,2,5,1861,1,0,0,0,0,1,0,0
4,5,219,2,2,28,2164,0,0,1,0,1,0,0,1
5,3,239,5,1,10,1784,0,0,0,0,0,1,1,0
5,2,193,2,1,1,2775,0,0,1,0,0,0,0,1
3,4,148,4,3,1,4249,0,0,0,1,0,1,0,0
5,3,229,5,1,1,1424,1,0,0,0,0,1,0,0
3,1,214,3,2,2,4958,0,0,0,0,0,1,0,0
4,4,176,3,3,34,1283,0,1,0,0,0,1,1,1
3,1,248,3,2,7,5588,0,0,0,0,0,1,1,0
2,5,275,2,1,41,2546,0,0,0,1,0,1,1,1
6,2,291,4,1,8,1019,0,0,1,0,0,0,1,0
4,3,135,3,2,11,1322,0,0,0,0,0,1,0,1
5,3,217,2,1,4,5588,0,1,0,0,0,0,0,0
7,1,296,4,1,4,1446,0,0,0,1,0,1,1,0
6,5,251,4,1,8,1038,1,0,0,0,0,1,0,0
4,4,176,4,3,63,1293,0,0,0,1,0,1,0,1
4,4,222,3,2,2,5140,0,0,1,0,1,0,1,0
5,3,216,3,2,1,2434,0,0,1,0,1,0,0,1
6,5,266,4,1,8,1709,1,0,0,0,0,1,1,0
5,5,230,3,2,43,3609,0,1,0,0,0,1,1,1
3,4,199,3,1,7,5089,0,1,0,0,0,1,1,0
7,5,258,4,1,4,1677,0,1,0,0,0,0,0,1
4,4,199,3,1,10,5002,0,0,0,1,0,1,1,1
4,4,137,4,2,5,5095,0,0,0,0,0,0,0,0
3,2,279,6,2,1,5855,0,0,1,0,0,1,1,0
5,1,137,2,1,9,4580,0,1,0,0,0,1,1,1
4,1,164,3,1,4,5910,0,0,0,1,0,1,1,0
4,5,229,3,2,21,2688,0,0,1,0,0,0,1,1
4,2,259,5,1,6,1827,0,0,0,1,1,0,1,1
3,1,135,3,1,38,1829,0,0,1,0,1,0,0,1
4,1,134,3,2,37,1818,0,0,0,1,0,1,0,1
3,1,257,2,2,37,3517,0,0,0,1,0,1,1,1
3,1,178,4,2,9,4298,0,0,1,0,1,0,1,0
4,4,248,3,1,1,5198,1,0,0,0,0,1,0,0
4,4,244,2,2,7,5543,0,0,1,0,0,0,0,1
3,2,153,10,3,7,5305,0,0,0,1,0,1,0,0
3,2,224,2,2,3,4405,1,0,0,0,0,1,0,0
4,1,186,3,1,6,4758,0,0,0,0,0,1,0,0
5,1,113,3,2,6,5509,1,0,0,0,1,0,0,1
4,4,197,5,1,8,4793,0,0,0,1,1,0,1,0
4,5,142,2,2,7,4594,0,0,0,0,0,1,0,1
4,4,255,3,2,60,2777,0,0,0,0,0,1,0,1
4,3,187,4,1,9,5699,1,0,0,0,0,1,1,1
5,5,194,3,1,47,2256,0,0,0,0,0,1,1,1
3,5,278,4,2,8,1785,0,0,0,0,0,1,0,0
6,1,185,4,3,10,5254,1,0,0,0,0,1,0,1
4,1,112,6,2,9,5248,0,0,0,1,0,1,1,1
2,5,140,3,1,30,1030,1,0,0,0,0,1,0,1
3,3,203,3,1,4,3114,0,0,0,1,1,0,1,1
3,1,100,3,1,17,1129,0,0,0,1,1,0,0,1
3,4,176,3,1,4,1095,0,0,0,0,0,1,0,1
4,1,253,7,2,37,2955,0,0,1,0,0,1,1,1
6,3,289,5,2,1,1949,0,0,1,0,0,0,0,1
3,5,192,4,2,7,4741,1,0,0,0,0,1,0,1
3,2,189,2,2,4,4160,0,0,0,1,0,1,0,0
2,3,154,3,2,3,4478,0,1,0,0,0,1,1,0
4,3,254,5,1,8,1851,0,0,0,1,0,1,0,0
4,3,224,3,2,6,5054,1,0,0,0,0,1,0,1
6,4,264,4,1,1,1711,0,0,0,1,0,1,1,1
5,1,279,4,1,3,1499,1,0,0,0,0,1,0,0
4,1,139,8,2,6,5667,1,0,0,0,1,0,1,1
2,1,164,5,1,8,1886,0,0,0,0,0,0,0,0
6,3,261,4,2,8,1397,0,0,0,0,1,0,0,1
6,1,244,4,1,7,1007,0,1,0,0,0,1,0,0
3,4,195,3,2,23,3499,0,0,0,0,0,1,1,1
3,2,229,3,1,2,4447,0,0,1,0,1,0,1,1
6,2,164,4,1,6,5264,0,0,0,1,0,1,1,0
4,3,262,3,2,46,2904,0,0,0,0,0,1,1,1
2,2,242,6,1,63,3144,0,0,0,0,0,0,0,1
3,4,257,5,2,10,4901,0,1,0,0,1,0,1,1
3,3,145,3,1,10,5696,0,0,0,1,0,1,0,0
4,5,150,2,1,30,1782,0,1,0,0,0,0,0,1
4,1,149,3,2,54,1178,0,0,0,1,0,1,1,1
3,5,209,2,1,33,2603,0,0,0,0,1,0,1,1
5,3,236,3,3,47,3519,0,0,0,0,0,1,0,1
6,3,139,6,2,8,1284,0,0,0,0,0,1,0,1
2,4,122,2,1,32,1213,0,0,0,1,0,1,0,1
4,1,261,3,1,8,5206,0,1,0,0,1,0,0,1
5,2,176,4,1,2,4893,0,0,0,1,0,1,1,0
3,1,153,2,1,6,1314,0,1,0,0,0,1,0,1
5,1,257,5,1,9,1329,0,0,0,1,0,1,1,0
3,3,176,8,2,10,4376,1,0,0,0,0,0,1,1
5,5,240,5,2,7,1255,1,0,0,0,1,0,1,0
